timestamp_ns,tx,ty,tz,qx,qy,qz,qw
5060845374000,1.023866000,1.869366000,0.164096000,0.224112854,0.766037738,-0.554848401,-0.234739995
5060846621000,1.024371000,1.868905000,0.164073000,0.223686769,0.766263553,-0.554798243,-0.234527835
5060847868000,1.024874000,1.868445000,0.164050000,0.223262527,0.766487468,-0.554749746,-0.234315014
5060849115000,1.025377000,1.867988000,0.164027000,0.222839432,0.766709828,-0.554702670,-0.234101634
5060850362000,1.025878000,1.867534000,0.164004000,0.222417277,0.766930769,-0.554656879,-0.233887788
5060851609000,1.026379000,1.867082000,0.163981000,0.221996179,0.767150289,-0.554612313,-0.233673520
5060852856000,1.026878000,1.866632000,0.163958000,0.221576025,0.767368658,-0.554568689,-0.233458726
5060854103000,1.027377000,1.866184000,0.163934000,0.221157290,0.767585780,-0.554525753,-0.233243891
5060855350000,1.027874000,1.865739000,0.163911000,0.220739969,0.767801711,-0.554483396,-0.233029102
5060856597000,1.028370000,1.865297000,0.163886000,0.220323608,0.768016649,-0.554441707,-0.232813932
5060857844000,1.028866000,1.864856000,0.163862000,0.219908324,0.768230649,-0.554400590,-0.232598334
5060859091000,1.029360000,1.864418000,0.163837000,0.219494205,0.768443920,-0.554359831,-0.232382042
5060860338000,1.029854000,1.863982000,0.163811000,0.219081265,0.768656757,-0.554319202,-0.232164621
5060861585000,1.030346000,1.863549000,0.163785000,0.218669554,0.768869019,-0.554278747,-0.231946393
5060861940000,1.030486000,1.863426000,0.163778000,0.218552545,0.768929323,-0.554267272,-0.231884180
5060862832000,1.030836000,1.863117000,0.163759000,0.218260101,0.769080573,-0.554237980,-0.231727991
5060864079000,1.031325000,1.862687000,0.163733000,0.217851969,0.769291330,-0.554197308,-0.231509639
5060865326000,1.031812000,1.862260000,0.163706000,0.217445098,0.769501169,-0.554156928,-0.231291331
5060866573000,1.032299000,1.861834000,0.163679000,0.217039807,0.769710413,-0.554116428,-0.231072688
5060867820000,1.032785000,1.861411000,0.163651000,0.216635962,0.769919468,-0.554075494,-0.230853244
5060869067000,1.033270000,1.860990000,0.163623000,0.216233754,0.770128285,-0.554034263,-0.230632660
5060870314000,1.033754000,1.860571000,0.163595000,0.215833264,0.770336829,-0.553992697,-0.230411076
5060871561000,1.034237000,1.860155000,0.163566000,0.215434004,0.770545494,-0.553950541,-0.230188249
5060872808000,1.034720000,1.859740000,0.163536000,0.215035879,0.770754580,-0.553907564,-0.229963821
5060874055000,1.035202000,1.859328000,0.163506000,0.214639560,0.770964190,-0.553863362,-0.229737793
5060875302000,1.035683000,1.858918000,0.163475000,0.214245348,0.771174380,-0.553817932,-0.229509706
5060876549000,1.036163000,1.858510000,0.163444000,0.213852867,0.771385065,-0.553771657,-0.229279272
5060877796000,1.036642000,1.858104000,0.163412000,0.213462121,0.771596201,-0.553724559,-0.229046586
5060879043000,1.037121000,1.857700000,0.163379000,0.213073181,0.771808119,-0.553676036,-0.228811919
5060880290000,1.037598000,1.857298000,0.163345000,0.212686110,0.772020830,-0.553625966,-0.228575474
5060881537000,1.038075000,1.856899000,0.163311000,0.212300769,0.772234321,-0.553574455,-0.228337164
5060882784000,1.038550000,1.856501000,0.163276000,0.211916910,0.772448794,-0.553521291,-0.228097049
5060884031000,1.039025000,1.856106000,0.163241000,0.211534589,0.772664197,-0.553466291,-0.227855704
5060885278000,1.039498000,1.855712000,0.163205000,0.211152885,0.772880546,-0.553409744,-0.227613214
5060886525000,1.039970000,1.855321000,0.163169000,0.210771761,0.773097724,-0.553351616,-0.227370099
5060887772000,1.040441000,1.854932000,0.163132000,0.210392336,0.773315382,-0.553291470,-0.227127573
5060889019000,1.040912000,1.854544000,0.163095000,0.210013847,0.773533620,-0.553229488,-0.226885560
5060890266000,1.041380000,1.854159000,0.163058000,0.209636099,0.773752399,-0.553165674,-0.226644365
5060891513000,1.041848000,1.853776000,0.163020000,0.209259208,0.773971436,-0.553100054,-0.226404793
5060892760000,1.042315000,1.853395000,0.162982000,0.208882576,0.774190694,-0.553033035,-0.226166534
5060894007000,1.042781000,1.853016000,0.162943000,0.208506641,0.774410030,-0.552964459,-0.225930064
5060895254000,1.043245000,1.852639000,0.162905000,0.208131031,0.774629410,-0.552894482,-0.225695465
5060895273000,1.043252000,1.852633000,0.162904000,0.208125304,0.774632754,-0.552893407,-0.225691902
5060896501000,1.043706000,1.852263000,0.162866000,0.207756280,0.774849145,-0.552822300,-0.225463155
5060897748000,1.044167000,1.851889000,0.162827000,0.207382227,0.775069022,-0.552748202,-0.225233319
5060898995000,1.044626000,1.851517000,0.162788000,0.207008317,0.775289040,-0.552672569,-0.225005540
5060900242000,1.045084000,1.851147000,0.162749000,0.206634839,0.775509450,-0.552595150,-0.224779307
5060901489000,1.045541000,1.850779000,0.162709000,0.206262609,0.775730297,-0.552515554,-0.224554682
5060902736000,1.045997000,1.850413000,0.162668000,0.205890895,0.775951624,-0.552434097,-0.224331419
5060903983000,1.046452000,1.850049000,0.162627000,0.205519876,0.776173569,-0.552350547,-0.224109448
5060905230000,1.046906000,1.849687000,0.162585000,0.205150238,0.776396450,-0.552264507,-0.223888021
5060906477000,1.047360000,1.849327000,0.162543000,0.204781691,0.776620462,-0.552176023,-0.223666618
5060907724000,1.047812000,1.848968000,0.162499000,0.204414750,0.776845444,-0.552084979,-0.223445614
5060908971000,1.048263000,1.848612000,0.162455000,0.204049660,0.777071623,-0.551991165,-0.223224514
5060910218000,1.048714000,1.848257000,0.162409000,0.203685863,0.777299512,-0.551894544,-0.223002130
5060911465000,1.049163000,1.847904000,0.162363000,0.203323952,0.777528815,-0.551795307,-0.222778481
5060912712000,1.049612000,1.847553000,0.162315000,0.202963472,0.777759591,-0.551693604,-0.222553398
5060913959000,1.050059000,1.847204000,0.162267000,0.202604366,0.777991775,-0.551589703,-0.222326491
5060915206000,1.050506000,1.846857000,0.162217000,0.202247128,0.778225017,-0.551483709,-0.222098267
5060916453000,1.050952000,1.846512000,0.162167000,0.201890727,0.778459319,-0.551375918,-0.221868924
5060917700000,1.051396000,1.846168000,0.162116000,0.201534723,0.778694797,-0.551266397,-0.221638281
5060918947000,1.051840000,1.845826000,0.162064000,0.201180124,0.778931042,-0.551155055,-0.221407080
5060920194000,1.052282000,1.845485000,0.162011000,0.200826425,0.779167983,-0.551042163,-0.221175349
5060921441000,1.052724000,1.845147000,0.161958000,0.200473055,0.779405867,-0.550927608,-0.220943022
5060922688000,1.053165000,1.844809000,0.161904000,0.200120499,0.779644266,-0.550811770,-0.220710215
5060923935000,1.053604000,1.844474000,0.161850000,0.199768435,0.779882828,-0.550695217,-0.220477042
5060925182000,1.054043000,1.844140000,0.161795000,0.199416391,0.780121567,-0.550577968,-0.220243830
5060926429000,1.054481000,1.843807000,0.161740000,0.199064594,0.780360211,-0.550460303,-0.220010645
5060927676000,1.054918000,1.843476000,0.161685000,0.198712677,0.780598835,-0.550342087,-0.219777885
5060928609000,1.055244000,1.843229000,0.161643000,0.198449279,0.780777341,-0.550253320,-0.219603988
5060928923000,1.055353000,1.843146000,0.161629000,0.198360861,0.780837371,-0.550223289,-0.219545671
5060930170000,1.055787000,1.842817000,0.161574000,0.198009713,0.781075210,-0.550104225,-0.219314869
5060931417000,1.056219000,1.842489000,0.161518000,0.197657703,0.781312629,-0.549985347,-0.219084744
5060932664000,1.056651000,1.842163000,0.161463000,0.197305211,0.781549848,-0.549866327,-0.218855001
5060933911000,1.057082000,1.841838000,0.161407000,0.196953125,0.781786677,-0.549747255,-0.218625282
5060935158000,1.057513000,1.841515000,0.161351000,0.196600689,0.782023189,-0.549628337,-0.218395493
5060936405000,1.057943000,1.841193000,0.161296000,0.196247408,0.782259330,-0.549509697,-0.218165968
5060937652000,1.058372000,1.840873000,0.161240000,0.195893904,0.782494913,-0.549391513,-0.217936356
5060938899000,1.058800000,1.840554000,0.161184000,0.195540309,0.782729975,-0.549273999,-0.217705876
5060940146000,1.059228000,1.840236000,0.161128000,0.195186446,0.782964698,-0.549156882,-0.217474716
5060941393000,1.059655000,1.839920000,0.161072000,0.194832075,0.783199046,-0.549040320,-0.217242823
5060942640000,1.060082000,1.839605000,0.161016000,0.194476916,0.783433066,-0.548924460,-0.217009903
5060943887000,1.060508000,1.839291000,0.160960000,0.194121626,0.783666704,-0.548809082,-0.216776112
5060945134000,1.060934000,1.838978000,0.160905000,0.193766314,0.783899610,-0.548694560,-0.216541675
5060946381000,1.061358000,1.838667000,0.160849000,0.193410221,0.784131536,-0.548581348,-0.216307017
5060947628000,1.061782000,1.838357000,0.160793000,0.193053191,0.784362472,-0.548469346,-0.216072568
5060948875000,1.062205000,1.838048000,0.160737000,0.192695015,0.784592490,-0.548358492,-0.215838411
5060950122000,1.062627000,1.837740000,0.160682000,0.192335364,0.784821515,-0.548249006,-0.215604558
5060951369000,1.063049000,1.837434000,0.160627000,0.191974203,0.785049273,-0.548141291,-0.215371003
5060952616000,1.063469000,1.837129000,0.160572000,0.191611453,0.785275488,-0.548035643,-0.215138080
5060953863000,1.063889000,1.836825000,0.160517000,0.191247006,0.785500118,-0.547932099,-0.214905937
5060955110000,1.064308000,1.836522000,0.160463000,0.190881820,0.785722972,-0.547830361,-0.214675190
5060956357000,1.064725000,1.836220000,0.160409000,0.190516071,0.785944102,-0.547730216,-0.214446044
5060957604000,1.065142000,1.835919000,0.160356000,0.190148705,0.786163993,-0.547631629,-0.214217754
5060958851000,1.065558000,1.835619000,0.160303000,0.189779920,0.786382437,-0.547534650,-0.213990777
5060960098000,1.065973000,1.835320000,0.160250000,0.189409833,0.786599040,-0.547439536,-0.213765804
5060961345000,1.066387000,1.835023000,0.160198000,0.189038298,0.786813499,-0.547346866,-0.213542614
5060961940000,1.066584000,1.834881000,0.160173000,0.188860734,0.786915222,-0.547303300,-0.213436532
5060962592000,1.066799000,1.834725000,0.160146000,0.188665037,0.787025577,-0.547257091,-0.213321168
5060963839000,1.067209000,1.834429000,0.160095000,0.188289347,0.787234576,-0.547171315,-0.213101846
5060965086000,1.067619000,1.834133000,0.160045000,0.187911496,0.787441460,-0.547088379,-0.212883822
5060966333000,1.068027000,1.833839000,0.159995000,0.187532105,0.787645976,-0.547008327,-0.212667384
5060967580000,1.068435000,1.833545000,0.159946000,0.187150786,0.787847768,-0.546931823,-0.212452486
5060968827000,1.068842000,1.833252000,0.159898000,0.186767230,0.788047043,-0.546858719,-0.212239020
5060970074000,1.069248000,1.832960000,0.159850000,0.186381923,0.788243582,-0.546788876,-0.212027733
5060971321000,1.069653000,1.832670000,0.159803000,0.185994905,0.788437229,-0.546722731,-0.211818048
5060972568000,1.070057000,1.832380000,0.159757000,0.185606391,0.788628150,-0.546660065,-0.211609742
5060973815000,1.070460000,1.832091000,0.159712000,0.185216101,0.788816293,-0.546601006,-0.211402912
5060975062000,1.070863000,1.831803000,0.159667000,0.184823544,0.789001802,-0.546545593,-0.211197370
5060976309000,1.071264000,1.831516000,0.159623000,0.184429820,0.789184470,-0.546493824,-0.210992923
5060977556000,1.071665000,1.831230000,0.159580000,0.184035026,0.789364463,-0.546445587,-0.210789169
5060978803000,1.072065000,1.830944000,0.159538000,0.183638523,0.789542441,-0.546400188,-0.210585995
5060980050000,1.072464000,1.830660000,0.159496000,0.183240366,0.789718321,-0.546357562,-0.210383831
5060981297000,1.072863000,1.830377000,0.159454000,0.182840745,0.789891951,-0.546317963,-0.210182424
5060982544000,1.073260000,1.830095000,0.159414000,0.182440513,0.790063170,-0.546281341,-0.209981768
5060983791000,1.073656000,1.829813000,0.159374000,0.182039761,0.790231703,-0.546248008,-0.209782018
5060985038000,1.074052000,1.829533000,0.159334000,0.181637750,0.790397593,-0.546218086,-0.209583338
5060986285000,1.074446000,1.829253000,0.159295000,0.181234797,0.790561055,-0.546191140,-0.209385781
5060987532000,1.074840000,1.828975000,0.159257000,0.180830585,0.790722237,-0.546167109,-0.209189227
5060988779000,1.075233000,1.828697000,0.159220000,0.180425319,0.790881185,-0.546145738,-0.208993991
5060990026000,1.075624000,1.828420000,0.159183000,0.180019910,0.791037961,-0.546126692,-0.208799932
5060991273000,1.076015000,1.828144000,0.159147000,0.179613354,0.791192808,-0.546110150,-0.208606539
5060992520000,1.076405000,1.827870000,0.159111000,0.179205467,0.791345632,-0.546096171,-0.208414162
5060993767000,1.076794000,1.827596000,0.159076000,0.178796658,0.791496333,-0.546084767,-0.208222808
5060995014000,1.077183000,1.827323000,0.159041000,0.178387179,0.791645096,-0.546075722,-0.208032119
5060995275000,1.077264000,1.827266000,0.159034000,0.178301477,0.791676021,-0.546074039,-0.207992319
5060996261000,1.077569000,1.827050000,0.159007000,0.177976965,0.791792356,-0.546068567,-0.207841731
5060997508000,1.077954000,1.826778000,0.158973000,0.177565551,0.791938242,-0.546063215,-0.207651779
5060998755000,1.078338000,1.826507000,0.158940000,0.177153261,0.792082840,-0.546059329,-0.207462540
5061000002000,1.078722000,1.826237000,0.158908000,0.176740359,0.792225774,-0.546057390,-0.207273961
5061001249000,1.079105000,1.825969000,0.158875000,0.176326519,0.792366940,-0.546057738,-0.207085823
5061002496000,1.079487000,1.825701000,0.158844000,0.175912105,0.792506480,-0.546059990,-0.206898280
5061003743000,1.079869000,1.825434000,0.158812000,0.175496704,0.792644705,-0.546064000,-0.206710876
5061004990000,1.080250000,1.825168000,0.158782000,0.175080340,0.792781579,-0.546069763,-0.206523742
5061006237000,1.080630000,1.824903000,0.158751000,0.174663036,0.792917077,-0.546077331,-0.206336815
5061007484000,1.081009000,1.824639000,0.158721000,0.174244393,0.793051577,-0.546086310,-0.206150016
5061008731000,1.081388000,1.824376000,0.158692000,0.173825424,0.793184775,-0.546096729,-0.205963583
5061009978000,1.081767000,1.824114000,0.158662000,0.173405732,0.793316739,-0.546108746,-0.205777164
5061011225000,1.082144000,1.823854000,0.158633000,0.172985544,0.793447882,-0.546121754,-0.205590589
5061012472000,1.082521000,1.823594000,0.158605000,0.172565171,0.793578367,-0.546135448,-0.205403774
5061013719000,1.082898000,1.823335000,0.158576000,0.172143866,0.793708094,-0.546150210,-0.205216713
5061014966000,1.083274000,1.823078000,0.158548000,0.171721845,0.793836898,-0.546166013,-0.205029933
5061016213000,1.083649000,1.822821000,0.158520000,0.171298765,0.793965241,-0.546182293,-0.204843431
5061017460000,1.084024000,1.822566000,0.158492000,0.170874572,0.794093246,-0.546198817,-0.204657397
5061018707000,1.084398000,1.822312000,0.158464000,0.170449167,0.794220911,-0.546215734,-0.204471510
5061019954000,1.084771000,1.822059000,0.158436000,0.170022311,0.794348561,-0.546232781,-0.204285403
5061021201000,1.085144000,1.821807000,0.158409000,0.169594824,0.794476047,-0.546249798,-0.204099398
5061022448000,1.085517000,1.821556000,0.158381000,0.169166067,0.794603514,-0.546266968,-0.203912965
5061023695000,1.085889000,1.821306000,0.158353000,0.168735698,0.794731166,-0.546284075,-0.203726157
5061024942000,1.086261000,1.821057000,0.158326000,0.168304449,0.794858923,-0.546300983,-0.203539039
5061026189000,1.086632000,1.820810000,0.158298000,0.167871851,0.794986915,-0.546317738,-0.203351363
5061027436000,1.087002000,1.820563000,0.158270000,0.167438315,0.795115105,-0.546334158,-0.203163405
5061028608000,1.087350000,1.820332000,0.158244000,0.167030873,0.795235542,-0.546349265,-0.202986703
5061028683000,1.087372000,1.820317000,0.158242000,0.167004504,0.795243336,-0.546350213,-0.202975310
5061029930000,1.087740000,1.820072000,0.158214000,0.166568166,0.795372215,-0.546365785,-0.202786870
5061031177000,1.088108000,1.819828000,0.158186000,0.166130810,0.795501300,-0.546380917,-0.202598443
5061032424000,1.088475000,1.819585000,0.158157000,0.165691647,0.795631012,-0.546395464,-0.202409406
5061033671000,1.088842000,1.819344000,0.158129000,0.165251513,0.795761215,-0.546409301,-0.202219934
5061034918000,1.089208000,1.819103000,0.158100000,0.164811043,0.795891780,-0.546422427,-0.202030010
5061036165000,1.089574000,1.818864000,0.158071000,0.164369571,0.796022822,-0.546434924,-0.201839501
5061037412000,1.089939000,1.818626000,0.158042000,0.163927202,0.796154184,-0.546446791,-0.201648935
5061038659000,1.090304000,1.818389000,0.158012000,0.163483600,0.796285874,-0.546458200,-0.201458073
5061039906000,1.090668000,1.818153000,0.157983000,0.163038623,0.796417837,-0.546469184,-0.201267155
5061041153000,1.091032000,1.817918000,0.157954000,0.162593082,0.796549852,-0.546479819,-0.201076180
5061042400000,1.091395000,1.817684000,0.157924000,0.162146485,0.796681987,-0.546490264,-0.200884845
5061043647000,1.091758000,1.817452000,0.157895000,0.161698753,0.796814246,-0.546500631,-0.200692875
5061044894000,1.092121000,1.817221000,0.157865000,0.161250270,0.796946718,-0.546510759,-0.200500049
5061046141000,1.092483000,1.816991000,0.157836000,0.160800760,0.797079295,-0.546520813,-0.200306551
5061047388000,1.092845000,1.816762000,0.157806000,0.160350378,0.797211975,-0.546530619,-0.200112733
5061048635000,1.093206000,1.816535000,0.157776000,0.159899257,0.797344903,-0.546540135,-0.199918019
5061049882000,1.093567000,1.816309000,0.157747000,0.159447294,0.797477998,-0.546549680,-0.199721934
5061051129000,1.093928000,1.816084000,0.157717000,0.158994858,0.797611287,-0.546559026,-0.199524690
5061052376000,1.094288000,1.815860000,0.157686000,0.158541960,0.797745028,-0.546567798,-0.199326261
5061053623000,1.094648000,1.815637000,0.157656000,0.158088445,0.797879226,-0.546575983,-0.199126792
5061054870000,1.095007000,1.815416000,0.157626000,0.157634240,0.798013744,-0.546583780,-0.198926325
5061056117000,1.095366000,1.815196000,0.157595000,0.157179811,0.798148374,-0.546591422,-0.198724679
5061057364000,1.095725000,1.814977000,0.157564000,0.156725293,0.798283242,-0.546598778,-0.198521597
5061058611000,1.096084000,1.814759000,0.157533000,0.156270272,0.798418534,-0.546605874,-0.198316579
5061059858000,1.096442000,1.814542000,0.157502000,0.155814980,0.798554093,-0.546612934,-0.198109448
5061061105000,1.096799000,1.814326000,0.157471000,0.155359680,0.798689905,-0.546619877,-0.197900269
5061061941000,1.097039000,1.814182000,0.157450000,0.155054495,0.798780996,-0.546624401,-0.197759421
5061062352000,1.097156000,1.814111000,0.157440000,0.154904213,0.798825845,-0.546626725,-0.197689601
5061063599000,1.097512000,1.813897000,0.157408000,0.154448369,0.798961859,-0.546633968,-0.197476464
5061064846000,1.097868000,1.813684000,0.157377000,0.153992286,0.799098264,-0.546641149,-0.197260727
5061066093000,1.098223000,1.813472000,0.157345000,0.153536048,0.799235071,-0.546648273,-0.197042253
5061067340000,1.098578000,1.813261000,0.157313000,0.153079720,0.799371794,-0.546655914,-0.196821355
5061068587000,1.098933000,1.813051000,0.157282000,0.152623219,0.799508488,-0.546664078,-0.196597853
5061069834000,1.099288000,1.812842000,0.157250000,0.152166219,0.799645482,-0.546672349,-0.196371812
5061071081000,1.099643000,1.812634000,0.157219000,0.151708809,0.799782607,-0.546681091,-0.196142811
5061072328000,1.099998000,1.812428000,0.157187000,0.151250490,0.799919686,-0.546690796,-0.195910586
5061073575000,1.100352000,1.812223000,0.157156000,0.150790605,0.800056996,-0.546701068,-0.195675594
5061074822000,1.100707000,1.812019000,0.157124000,0.150329772,0.800194646,-0.546711550,-0.195437890
5061076069000,1.101062000,1.811816000,0.157093000,0.149868425,0.800332335,-0.546722581,-0.195197406
5061077316000,1.101416000,1.811614000,0.157062000,0.149406154,0.800470060,-0.546734181,-0.194954405
5061078563000,1.101771000,1.811414000,0.157031000,0.148943032,0.800607947,-0.546746101,-0.194708985
5061079810000,1.102125000,1.811214000,0.156999000,0.148478804,0.800746040,-0.546758343,-0.194461148
5061081057000,1.102479000,1.811016000,0.156968000,0.148012989,0.800884320,-0.546770988,-0.194211090
5061082304000,1.102834000,1.810819000,0.156937000,0.147545494,0.801022852,-0.546783830,-0.193959174
5061083551000,1.103188000,1.810623000,0.156906000,0.147076827,0.801161638,-0.546796695,-0.193705475
5061084798000,1.103542000,1.810428000,0.156875000,0.146607043,0.801300487,-0.546809805,-0.193450099
5061086045000,1.103896000,1.810234000,0.156844000,0.146135672,0.801439287,-0.546823412,-0.193193144
5061087292000,1.104250000,1.810042000,0.156812000,0.145662253,0.801578518,-0.546836919,-0.192934630
5061088539000,1.104604000,1.809851000,0.156781000,0.145187136,0.801718450,-0.546849892,-0.192674382
5061089786000,1.104958000,1.809661000,0.156749000,0.144710608,0.801858944,-0.546862298,-0.192412838
5061091033000,1.105311000,1.809473000,0.156717000,0.144232452,0.802000094,-0.546874048,-0.192150007
5061092280000,1.105665000,1.809286000,0.156685000,0.143752635,0.802142038,-0.546885026,-0.191885640
5061093527000,1.106018000,1.809099000,0.156652000,0.143270889,0.802284646,-0.546895367,-0.191620086
5061094774000,1.106371000,1.808914000,0.156619000,0.142787186,0.802427779,-0.546905229,-0.191353470
5061095278000,1.106514000,1.808840000,0.156606000,0.142591463,0.802485658,-0.546909124,-0.191245534
5061096021000,1.106723000,1.808730000,0.156586000,0.142302076,0.802571102,-0.546914938,-0.191085831
5061097268000,1.107075000,1.808547000,0.156553000,0.141815201,0.802715084,-0.546923986,-0.190816919
5061098515000,1.107426000,1.808364000,0.156519000,0.141326480,0.802859915,-0.546931964,-0.190547132
5061099762000,1.107777000,1.808183000,0.156484000,0.140835914,0.803005606,-0.546939018,-0.190275991
5061101009000,1.108128000,1.808003000,0.156449000,0.140343647,0.803152338,-0.546945133,-0.190002643
5061102256000,1.108478000,1.807825000,0.156414000,0.139849381,0.803300195,-0.546950187,-0.189727277
5061103503000,1.108828000,1.807647000,0.156378000,0.139352945,0.803449083,-0.546954050,-0.189450773
5061104750000,1.109178000,1.807471000,0.156342000,0.138854522,0.803599014,-0.546956553,-0.189173401
5061105997000,1.109528000,1.807296000,0.156305000,0.138354178,0.803750152,-0.546957432,-0.188895162
5061107244000,1.109877000,1.807123000,0.156268000,0.137851646,0.803902516,-0.546956860,-0.188615645
5061108491000,1.110227000,1.806950000,0.156230000,0.137347141,0.804055963,-0.546955080,-0.188334574
5061109738000,1.110576000,1.806779000,0.156192000,0.136841038,0.804210507,-0.546951809,-0.188052409
5061110985000,1.110924000,1.806608000,0.156153000,0.136332592,0.804366413,-0.546946867,-0.187769065
5061112232000,1.111272000,1.806439000,0.156114000,0.135821737,0.804523510,-0.546940467,-0.187484675
5061113479000,1.111620000,1.806272000,0.156074000,0.135308716,0.804681774,-0.546932580,-0.187199217
5061114726000,1.111968000,1.806105000,0.156034000,0.134793410,0.804841341,-0.546923240,-0.186912072
5061115973000,1.112315000,1.805939000,0.155994000,0.134276275,0.805001864,-0.546912755,-0.186623468
5061117220000,1.112662000,1.805774000,0.155953000,0.133757148,0.805163180,-0.546901300,-0.186333698
5061118467000,1.113009000,1.805611000,0.155912000,0.133236038,0.805325162,-0.546889139,-0.186042497
5061119714000,1.113356000,1.805448000,0.155871000,0.132713568,0.805487524,-0.546876545,-0.185749838
5061120961000,1.113702000,1.805287000,0.155830000,0.132189283,0.805650193,-0.546863804,-0.185455493
5061122208000,1.114048000,1.805126000,0.155789000,0.131662568,0.805813161,-0.546851076,-0.185159442
5061123455000,1.114393000,1.804966000,0.155748000,0.131133620,0.805976072,-0.546838661,-0.184862177
5061124702000,1.114739000,1.804807000,0.155708000,0.130601876,0.806138624,-0.546827196,-0.184563503
5061125949000,1.115084000,1.804649000,0.155668000,0.130067461,0.806300614,-0.546816968,-0.184263341
5061127196000,1.115429000,1.804492000,0.155628000,0.129531224,0.806461704,-0.546808068,-0.183962275
5061128443000,1.115774000,1.804335000,0.155589000,0.128992490,0.806621762,-0.546801040,-0.183659722
5061128607000,1.115819000,1.804315000,0.155584000,0.128921460,0.806642728,-0.546800272,-0.183619792
5061129690000,1.116117000,1.804179000,0.155551000,0.128451364,0.806780470,-0.546796563,-0.183354956
5061130937000,1.116460000,1.804024000,0.155513000,0.127908538,0.806937817,-0.546794386,-0.183048258
5061132184000,1.116802000,1.803869000,0.155476000,0.127363132,0.807093907,-0.546794560,-0.182739616
5061133431000,1.117144000,1.803715000,0.155440000,0.126815076,0.807248796,-0.546797022,-0.182428986
5061134678000,1.117486000,1.803562000,0.155404000,0.126265255,0.807402226,-0.546801613,-0.182117344
5061135925000,1.117828000,1.803410000,0.155369000,0.125713093,0.807553979,-0.546808811,-0.181804602
5061137172000,1.118169000,1.803259000,0.155335000,0.125158437,0.807704060,-0.546818789,-0.181490300
5061138419000,1.118510000,1.803108000,0.155301000,0.124602320,0.807852313,-0.546831398,-0.181174847
5061139666000,1.118851000,1.802958000,0.155269000,0.124044298,0.807998522,-0.546847015,-0.180858352
5061140913000,1.119191000,1.802808000,0.155237000,0.123483508,0.808142766,-0.546865717,-0.180540802
5061142160000,1.119531000,1.802660000,0.155206000,0.122920517,0.808284799,-0.546887653,-0.180222434
5061143407000,1.119870000,1.802511000,0.155175000,0.122355023,0.808424440,-0.546913277,-0.179902863
5061144654000,1.120209000,1.802364000,0.155146000,0.121786317,0.808561707,-0.546942917,-0.179581471
5061145901000,1.120547000,1.802217000,0.155118000,0.121215242,0.808696413,-0.546976487,-0.179258750
5061147148000,1.120885000,1.802070000,0.155090000,0.120642559,0.808828488,-0.547013718,-0.178935301
5061148395000,1.121222000,1.801924000,0.155064000,0.120067359,0.808957943,-0.547054893,-0.178610806
5061149642000,1.121559000,1.801778000,0.155038000,0.119488825,0.809084741,-0.547100263,-0.178285178
5061150889000,1.121896000,1.801633000,0.155014000,0.118907747,0.809208666,-0.547149876,-0.177958692
5061152136000,1.122231000,1.801489000,0.154991000,0.118324069,0.809329839,-0.547203684,-0.177630951
5061153383000,1.122567000,1.801345000,0.154969000,0.117736775,0.809448358,-0.547261835,-0.177301697
5061154630000,1.122902000,1.801201000,0.154947000,0.117146334,0.809563946,-0.547324328,-0.176971841
5061155877000,1.123237000,1.801058000,0.154927000,0.116553779,0.809676472,-0.547390957,-0.176641922
5061157124000,1.123570000,1.800916000,0.154908000,0.115958239,0.809786140,-0.547461692,-0.176311629
5061158371000,1.123904000,1.800775000,0.154890000,0.115359160,0.809892925,-0.547536701,-0.175980895
5061159618000,1.124237000,1.800633000,0.154873000,0.114757473,0.809996805,-0.547615675,-0.175650139
5061160865000,1.124569000,1.800493000,0.154857000,0.114153220,0.810097809,-0.547698554,-0.175319352
5061161941000,1.124855000,1.800372000,0.154844000,0.113630753,0.810183514,-0.547771702,-0.175033963
5061162112000,1.124900000,1.800353000,0.154842000,0.113546798,0.810196826,-0.547783994,-0.174988353
5061163359000,1.125230000,1.800212000,0.154828000,0.112935042,0.810292019,-0.547875243,-0.174657489
5061164606000,1.125559000,1.800073000,0.154815000,0.112321690,0.810384022,-0.547970338,-0.174327514
5061165853000,1.125887000,1.799934000,0.154802000,0.111706549,0.810473047,-0.548069130,-0.173998036
5061167100000,1.126214000,1.799796000,0.154791000,0.111088204,0.810559538,-0.548171426,-0.173668460
5061168347000,1.126540000,1.799658000,0.154780000,0.110467325,0.810643195,-0.548277201,-0.173339818
5061169594000,1.126866000,1.799521000,0.154770000,0.109845225,0.810723797,-0.548386499,-0.173012132
5061170841000,1.127190000,1.799384000,0.154761000,0.109220787,0.810802030,-0.548498981,-0.172683975
5061172088000,1.127514000,1.799248000,0.154752000,0.108593497,0.810878193,-0.548614202,-0.172355636
5061173335000,1.127837000,1.799113000,0.154744000,0.107965178,0.810951844,-0.548732005,-0.172028526
5061174582000,1.128159000,1.798978000,0.154737000,0.107335854,0.811023002,-0.548852620,-0.171701794
5061175829000,1.128480000,1.798844000,0.154730000,0.106703591,0.811092240,-0.548976008,-0.171374049
5061177076000,1.128801000,1.798710000,0.154724000,0.106068989,0.811159548,-0.549101907,-0.171045761
5061178323000,1.129120000,1.798578000,0.154719000,0.105434090,0.811224527,-0.549230293,-0.170717618
5061179570000,1.129439000,1.798445000,0.154715000,0.104797444,0.811287434,-0.549361345,-0.170388695
